geometry,tile,label,year,T0,T1,T2,T3,T4,T5,T6,T7,T8,T9,T10,T11,T12,T13,T14,T15,T16,T17,T18,T19,T20,T21,T22,T23,T24,T25,T26,T27,T28,T29,T30,T31,T32,T33,T34,T35,T36,T37,T38,T39,T40,T41,T42,T43,T44,T45,T46,T47,T48,T49,T50,T51,T52,T53,T54,T55,T56,T57,T58,T59,T60,T61,T62,T63,T64,T65,T66,T67,T68,T69,T70,T71,T72,T73,T74,T75,T76,T77,T78,T79,T80,T81,T82,T83,T84,T85,T86,T87,T88,T89,T90,T91,T92,T93,T94,T95,T96,T97,T98,T99,T100,T101,T102,T103,T104,T105,T106,T107,T108,T109,T110,T111,T112,T113,T114,T115,T116,T117,T118,T119,T120,T121,T122,T123,T124,T125,T126,T127
POINT (-61.113989 -8.225449),C51L41,CORTE SELETIVO,2024,1.8238081,-0.16580074,3.150214,0.99480444,-0.71846986,0.49740222,-0.71846986,-2.542278,-1.3816729,5.084556,-0.71846986,-0.99480444,-4.421353,-3.5923493,0.16580074,0.27633455,-4.4766197,3.3160148,-0.8290037,2.542278,-0.27633455,2.3212104,1.6027405,-2.3212104,3.205481,3.150214,-2.542278,6.7425632,2.1001427,-0.8290037,0.8842706,-1.3816729,-1.879075,0.22106765,-0.49740222,-0.8290037,3.5370824,-4.034485,-2.2659435,-2.3212104,3.0396802,-5.5819583,0.66320294,0.8842706,-1.215872,-1.1606052,0.33160147,-3.094947,0.7737368,-1.7685412,2.0448759,1.4922067,1.1606052,2.597545,0.607936,0.9395375,-2.8186126,-2.7080786,5.692492,-0.8290037,-0.27633455,-0.7737368,1.7685412,3.205481,1.9343419,2.1554096,3.260748,5.3056235,0.66320294,0.8290037,-0.5526691,0.8842706,3.813417,-3.260748,-1.6027405,-2.9844134,0.055266913,0.66320294,4.1450186,-0.49740222,-1.9343419,-0.16580074,-6.0793605,-2.6528118,-0.055266913,-0.27633455,1.5474735,-2.7080786,-0.5526691,-1.0500714,-0.49740222,-2.1554096,2.1554096,0.33160147,2.431744,2.597545,-1.6027405,1.879075,3.75815,0.0,-2.9291463,0.33160147,-0.71846986,-1.8238081,-0.3868684,3.3712816,1.271139,0.7737368,1.4922067,1.1606052,2.2659435,-1.3816729,-0.49740222,-2.431744,2.1001427,0.3868684,-3.0396802,4.8082213,-4.0897517,-3.923951,-2.7080786,-3.260748,-7.018898,1.4922067,-2.3212104,0.27633455,5.5819583,1.0500714
POINT (-61.227569 -8.249768),C51L41,CORTE SELETIVO,2024,3.5068681,-3.3035715,1.2706044,1.2197802,-0.15247253,0.864011,0.5082418,-0.7115385,0.35576925,3.760989,-0.6098901,0.30494505,-4.01511,-2.7953298,0.864011,-1.6771978,-5.3365383,4.4217033,-2.287088,4.1167583,-0.8131868,1.728022,1.423077,-2.337912,4.879121,2.3887362,-2.3887362,3.6085165,2.5412087,1.8296703,0.8131868,-3.3543956,-3.2527473,0.35576925,-0.15247253,-1.0673077,3.4052198,-3.3035715,0.2541209,-0.5082418,0.66071427,-6.4038463,1.423077,0.4065934,1.5247253,-0.864011,0.2032967,-2.4903846,-0.050824177,-3.3543956,0.050824177,3.0494506,-0.45741758,1.8804945,0.4065934,-2.2362638,-2.7953298,-1.728022,3.6085165,-1.423077,-1.0164835,0.35576925,2.4395604,3.8626375,1.4739012,3.5576923,3.760989,3.9642859,0.66071427,0.66071427,-1.3214285,0.8131868,3.6593406,-3.5068681,-2.642857,-1.7788461,1.6771978,0.35576925,0.9656594,-0.4065934,-3.3543956,-1.2706044,-6.4546704,-1.6771978,0.2032967,-0.7115385,1.6771978,-2.3887362,-1.1181319,-0.864011,-1.8804945,-1.6263736,1.3722528,-0.9656594,2.592033,3.2019231,-2.1854396,2.287088,4.8282967,-0.45741758,-3.2527473,-1.8296703,0.864011,0.15247253,1.1181319,2.846154,1.6263736,0.6098901,3.3035715,-0.2541209,1.5247253,-2.032967,-0.10164835,-0.4065934,5.0824175,0.15247253,-3.7101648,4.625,-4.370879,-4.5233517,0.0,-3.0494506,-6.4546704,1.3722528,-2.8969781,-2.1854396,1.7788461,-1.2706044
POINT (-61.229486 -8.249292),C51L41,CORTE SELETIVO,2024,3.0441887,0.11487505,2.3549385,3.9631891,1.4359381,0.63181275,-1.0338755,0.86156285,-0.11487505,2.9293137,0.40206265,-0.11487505,-2.412376,-2.0103133,1.1487505,0.0,-4.4226894,4.6524396,-2.6995637,3.4462514,0.0,3.273939,1.9528759,-1.5508132,4.307814,1.8380008,-3.733439,3.1016264,1.6082506,0.40206265,1.091313,-0.17231257,-1.6082506,-0.057437524,0.28718764,-0.9190004,2.182626,-2.6995637,-2.1251884,-1.8380008,1.6656882,-5.916065,0.86156285,2.8144386,0.17231257,0.9190004,0.2297501,-1.0338755,3.273939,-3.6185641,1.2636255,2.0103133,2.067751,1.9528759,3.0441887,-0.40206265,-3.5611265,-2.2400634,3.4462514,-1.3785006,0.63181275,0.40206265,1.4359381,3.5611265,1.7805632,1.7805632,2.9293137,2.067751,1.1487505,-0.057437524,0.8041253,0.0,3.4462514,-1.8380008,-2.067751,-0.8041253,0.7466878,2.412376,2.412376,-1.5508132,-1.1487505,-2.7570012,-7.2945657,-1.2636255,1.4359381,-1.1487505,0.28718764,-1.3785006,-0.057437524,-0.2297501,-0.057437524,-0.7466878,0.057437524,0.51693773,1.1487505,1.206188,-2.4698136,0.8041253,5.3416896,-1.8954383,-1.6656882,-0.5743753,-2.297501,-0.9190004,0.057437524,4.135502,0.9190004,0.11487505,2.9293137,-1.091313,0.8041253,-1.206188,-0.34462515,-1.206188,2.527251,-1.6656882,-2.642126,3.733439,-3.1590638,-4.1929393,-2.4698136,-2.9867513,-6.375565,3.9631891,-4.2503767,0.0,1.1487505,1.4933757
POINT (-61.22679 -8.248281),C51L41,CORTE SELETIVO,2024,4.8131332,-2.8988187,0.76572573,3.391071,1.4767567,0.16408408,-1.8049248,-1.5314515,1.7502302,3.9380178,2.133093,-0.32816815,-1.5314515,-1.5861461,-0.8204204,1.9143143,-5.742943,2.844124,-4.320881,1.9143143,1.9690089,1.0391992,0.9298098,-1.5314515,5.141301,1.4767567,-2.0237036,4.867828,0.76572573,-1.2032833,-0.43755755,-3.773934,-3.2816815,-1.257978,-0.054694694,-0.6563363,2.844124,-4.5396595,2.68004,0.21877877,2.297177,-6.946226,0.21877877,0.21877877,1.8596196,-1.1485885,2.3518717,-2.2424824,0.8204204,-3.7192392,0.49225223,0.49225223,-1.5314515,2.4065666,2.133093,0.38286287,-5.0866065,0.76572573,4.8131332,-0.16408408,-1.5314515,0.27347347,3.391071,4.758438,2.2424824,4.3755755,3.4457657,0.9298098,2.297177,1.8596196,-2.0783985,1.422062,4.649049,-2.2424824,1.1485885,-2.297177,1.3126726,0.21877877,1.3126726,-1.4767567,-3.062903,-2.4612613,-4.2114916,-1.5314515,1.9690089,-1.257978,1.0938939,0.0,1.0938939,-0.8751151,-0.76572573,-0.43755755,0.6563363,0.0,2.4612613,1.6955355,-1.7502302,2.2424824,6.071111,0.98450446,-2.844124,1.0391992,-0.27347347,1.5861461,1.8596196,2.0237036,1.5314515,0.711031,2.1877878,-1.9143143,2.2424824,-1.257978,0.98450446,-0.054694694,4.2114916,-2.4065666,-2.844124,2.1877878,-3.7192392,-3.3363762,-1.7502302,-4.266186,-3.6645446,3.008208,-1.4767567,2.4065666,2.9535134,0.054694694
POINT (-61.226497 -8.248138),C51L41,CORTE SELETIVO,2024,2.4785397,-1.3519307,1.7462438,0.8449567,0.33798268,0.90128714,-1.0139481,-0.11266089,-0.16899134,3.3234963,0.16899134,0.22532178,-3.4361572,-3.2108355,1.0139481,-1.9715656,-4.2247834,3.7178094,-0.50697404,3.0981746,-1.0702785,2.0842266,1.2956003,-1.5209221,4.562766,2.5348701,-2.9291832,4.562766,1.0139481,0.9576176,1.0702785,-3.7178094,-2.1968875,0.45064357,1.0139481,-1.6899134,2.7038615,-4.393775,-2.0278962,-1.5772525,1.6899134,-5.520384,0.90128714,1.5772525,0.6196349,-1.1829394,0.22532178,-1.7462438,1.5209221,-3.548818,0.7322958,2.8165224,-0.22532178,0.9576176,1.3519307,-0.33798268,-2.760192,-2.760192,3.8868008,0.22532178,-0.16899134,-0.11266089,1.4645916,4.2247834,1.6899134,1.1829394,3.4924877,4.3374443,1.2956003,0.50697404,-0.90128714,-0.056330446,4.9570794,-3.0981746,-1.6899134,-1.0702785,1.126609,0.5633045,0.90128714,-0.90128714,-3.154505,-2.3095484,-5.7457056,-1.2392699,0.8449567,0.056330446,1.633583,-3.154505,-1.4082612,0.056330446,-1.2392699,-1.4082612,1.1829394,0.33798268,2.5348701,2.1968875,-2.4785397,1.0139481,4.9570794,-1.3519307,-2.4222093,-0.8449567,-0.11266089,0.056330446,1.3519307,2.1968875,1.9152352,1.3519307,2.8728528,0.78862625,1.633583,-1.5772525,-0.056330446,-1.9715656,3.6051486,-1.126609,-3.7178094,5.0134096,-3.9994617,-3.4924877,-1.0702785,-2.5348701,-7.1539664,2.5348701,-3.0981746,-1.4082612,2.253218,-0.7322958
POINT (-61.226661 -8.248109),C51L41,CORTE SELETIVO,2024,1.5875142,-0.7937571,1.0205449,2.3245745,0.96384794,0.85045403,-0.39687854,-0.39687854,-0.6236663,4.0821795,-1.2473326,-0.85045403,-4.479058,-4.308967,0.7937571,0.056696936,-4.9893303,4.1388764,-2.0410898,2.3812714,-0.4535755,2.3812714,0.5669694,-1.4174234,4.25227,2.664756,-2.8348467,4.365664,2.0977867,2.3245745,0.7370602,-2.2678776,-1.6442112,0.4535755,1.3040296,-1.1906357,2.0410898,-2.8915439,-1.7009081,-1.4741204,-0.7370602,-4.1955733,1.4174234,0.68036324,1.1906357,-1.4174234,-0.39687854,-0.2834847,-0.11339387,-2.1544836,0.7937571,3.7986948,0.34018162,1.8709989,1.9843928,-3.3451192,-2.7781498,-2.2678776,4.0254827,-0.85045403,-1.9276959,-0.68036324,2.0977867,3.2317255,1.3607265,3.1750283,2.7781498,3.7419977,2.0977867,1.1339388,-0.39687854,1.814302,3.9120886,-2.9482408,-2.3245745,-1.4174234,0.96384794,1.3607265,1.4741204,-1.0205449,-3.2317255,-1.7576051,-6.860329,-2.4379683,1.5875142,-0.68036324,3.1750283,-3.628604,-0.85045403,-1.1339388,-1.7576051,-0.96384794,0.34018162,-0.11339387,1.7009081,2.4946651,-3.458513,1.6442112,5.6129966,-1.814302,-3.7419977,-2.664756,0.0,-1.9276959,1.6442112,2.721453,3.0049376,0.907151,3.2317255,1.1339388,0.907151,-1.4741204,0.0,-0.907151,3.628604,-1.1339388,-2.1544836,4.8759365,-5.102724,-4.7625427,-0.22678775,-2.9482408,-7.200511,2.4946651,-3.1183314,-2.3245745,1.1339388,0.17009081
POINT (-61.226753 -8.24802),C51L41,CORTE SELETIVO,2024,4.4083467,-0.43599033,1.0657542,1.9861782,0.92042404,0.04844337,-2.228395,2.3252816,1.1626408,1.9861782,2.1315084,1.7439613,-2.5674987,-2.0830648,0.7750939,1.2110842,-5.6678743,3.3425925,-2.8581588,2.1315084,2.0346215,0.4844337,1.0173107,-2.4706118,4.5536766,2.3737252,-2.0346215,6.0554214,1.4533011,0.6297638,1.1141975,-2.7128286,-2.7128286,0.5328771,-1.5986311,-0.09688674,2.0346215,-5.3287706,0.09688674,-1.5017445,1.5986311,-5.6678743,1.0657542,0.92042404,0.6297638,0.5328771,1.5986311,-3.4394794,0.04844337,-3.923913,-0.5813204,3.0519323,-0.24221686,3.1003757,0.04844337,0.43599033,-3.7785828,-0.38754696,6.152308,1.3564143,-1.307971,0.19377348,2.0346215,4.31146,1.4533011,1.8408481,4.0207996,3.4394794,1.4048578,2.5190551,-0.67820716,-0.04844337,4.0207996,-1.6470746,0.1453301,-4.0207996,-0.09688674,0.0,1.8892914,0.2906602,-3.9723563,-2.3737252,-4.5052333,-0.38754696,2.0346215,-1.5986311,0.43599033,-1.6470746,0.4844337,-0.4844337,-2.4221685,-2.0830648,0.87198067,-0.8235373,2.7128286,1.5501878,-1.307971,1.7924047,4.7958937,1.5501878,-3.4394794,1.1626408,-0.2906602,0.2906602,0.9688674,5.0865536,3.0519323,2.761272,3.4394794,0.4844337,2.0346215,-2.228395,1.5017445,-1.2110842,4.2145734,-2.5190551,-2.0346215,4.5052333,-4.989667,-4.3599033,-0.92042404,-3.8754697,-4.069243,3.6332526,-2.4706118,1.2110842,4.2630167,-1.1626408
POINT (-61.226089 -8.247524),C51L41,CORTE SELETIVO,2024,2.1874683,-2.1313794,1.57049,2.0752904,1.3461343,0.33653358,0.112177856,-0.6169782,0.67306715,3.5896914,0.44871143,0.44871143,-3.9823139,-2.5240018,-0.28044465,-2.0752904,-5.1601815,3.6457803,-2.1313794,3.197069,-1.1217786,1.2339565,0.785245,-1.4583122,4.3749366,2.1874683,-2.467913,3.197069,0.6169782,1.6826679,-0.44871143,-2.5240018,-3.2531579,-0.3926225,-0.28044465,-0.33653358,3.2531579,-4.038403,0.0,-0.6169782,0.5608893,-5.9454265,1.1778675,0.16826679,1.7948457,-1.0096008,0.5048004,-3.5336025,0.67306715,-4.879737,0.6169782,2.1313794,-0.5048004,0.8413339,1.0096008,-1.7948457,-3.0288022,-1.7387568,3.6457803,0.22435571,-0.7291561,1.5144011,1.3461343,4.038403,1.7948457,4.038403,3.7018692,2.8044465,2.1313794,0.785245,-0.5608893,-0.6169782,4.038403,-2.9727132,-1.0656897,-2.2996461,1.0656897,0.44871143,1.5144011,-1.7387568,-3.926225,-2.7483575,-5.384537,-1.1217786,1.4022232,-1.2900454,0.056088928,-2.8044465,-0.44871143,-1.2900454,-1.2900454,-1.4022232,0.7291561,-0.8413339,2.2996461,2.411824,-2.1313794,1.6265789,6.28196,-1.0656897,-3.4214246,-1.4022232,0.16826679,-1.1217786,1.0656897,2.8044465,1.7948457,2.467913,4.2627587,0.16826679,2.1313794,-1.9631125,1.1217786,-0.89742285,3.5896914,-0.67306715,-3.6457803,5.1040926,-4.094492,-4.9919147,-1.57049,-2.6922686,-7.123294,2.8044465,-3.4214246,-0.5608893,3.3092468,-0.67306715
POINT (-61.226347 -8.247533),C51L41,CORTE SELETIVO,2024,1.7858198,-0.49263993,1.7242397,1.4779198,1.1084398,1.4779198,-1.8473997,0.30789995,-0.98527986,3.5716395,-0.49263993,0.6773799,-3.3253195,-4.0026994,0.36947995,-0.43105993,-2.8942597,2.7710996,-1.1084398,2.0321398,-0.86211985,2.5247796,1.1084398,0.0,3.5100596,3.1405795,-2.6479397,3.0174196,1.2931799,1.6010798,1.4163398,-2.9558396,-1.4163398,0.7389599,2.0937197,-2.0937197,2.7095196,-2.6479397,-1.7858198,-2.0937197,0.7389599,-4.3105993,1.5394998,2.4016197,1.0468599,0.12315998,-1.2315998,-0.92369986,2.1552997,-3.7563794,0.8005399,2.8326795,0.98527986,1.1700199,2.9558396,-1.6010798,-2.2168796,-3.1405795,4.1874394,-0.86211985,0.06157999,0.36947995,1.1700199,3.3868995,2.8326795,1.7242397,3.3253195,3.5716395,1.9705597,-0.30789995,-0.06157999,1.9089798,3.5100596,-2.1552997,-1.1700199,0.24631996,0.92369986,2.7710996,0.6773799,-1.2315998,-2.8942597,-3.0174196,-7.143279,-3.0174196,1.9089798,-1.0468599,2.7710996,-3.4484794,-0.7389599,-2.0937197,0.30789995,-0.30789995,1.0468599,-0.36947995,1.7242397,1.9089798,-3.6332195,-0.43105993,6.157999,-3.4484794,-2.2784598,-1.7858198,-0.5542199,-3.1405795,0.5542199,3.1405795,1.9089798,0.6773799,3.4484794,0.30789995,1.3547598,-0.92369986,-0.18473998,-0.86211985,2.3400397,-1.1700199,-3.4484794,3.3868995,-2.4016197,-5.234299,-1.7242397,-2.1552997,-7.8206587,3.8795395,-3.9411194,-0.30789995,1.2315998,0.6157999
POINT (-61.224676 -8.247398),C51L41,CORTE SELETIVO,2024,2.143453,-1.8984869,1.1023473,1.1023473,2.0209699,2.0822115,0.0,0.4899321,1.7760038,3.735732,-1.9597284,0.0,-3.4295247,-3.6744907,1.1635888,-1.6535208,-4.225664,2.6946266,-2.633385,4.0419397,-0.12248302,3.2458,0.0,-1.2860718,5.021804,1.2248303,-3.5520077,3.2458,1.0411057,2.143453,1.4697963,-3.4295247,-1.2248303,-0.42869058,2.9395926,-1.7760038,3.368283,-3.000834,0.42869058,-1.3473133,0.5511736,-4.776838,1.1023473,2.0209699,1.6535208,-1.8372453,-0.42869058,0.0,0.73489815,-4.960562,-1.1023473,4.960562,-0.61241513,0.30620757,2.0822115,-1.8372453,-2.4496605,-3.1845586,4.8380795,-1.8372453,0.61241513,-0.18372454,1.7147623,2.755868,1.7760038,3.9806983,2.510902,2.8171096,0.67365664,0.0,0.4899321,1.6535208,3.3070416,-2.2046945,-3.000834,-0.18372454,0.61241513,1.1635888,-0.79613966,-1.8984869,-3.735732,-2.3271775,-4.899321,-2.3271775,0.5511736,-1.7147623,4.225664,-2.143453,-1.8372453,-1.5310378,0.06124151,0.06124151,0.5511736,-1.1635888,1.6535208,2.143453,-4.409389,0.06124151,4.8380795,-2.2046945,-3.5520077,-4.286906,0.4899321,-1.9597284,2.633385,3.735732,4.47063,0.42869058,4.47063,0.06124151,1.5922793,-0.73489815,-0.42869058,0.06124151,3.4295247,-1.1023473,-2.510902,3.6744907,-4.3481474,-5.940427,0.0,-1.5310378,-7.777672,3.9806983,-4.776838,-1.4085548,0.42869058,0.12248302
POINT (-61.22615 -8.247345),C51L41,CORTE SELETIVO,2024,2.8057578,2.0880058,2.8057578,2.4142566,2.5447571,0.6525018,-1.5660043,0.9135025,0.13050036,2.3490064,0.3262509,0.39150107,-3.1320086,-3.915011,0.78300214,0.717752,-4.5675125,3.7845104,-2.479507,1.5007541,0.5872516,2.936258,3.8497608,-0.6525018,2.3490064,1.2397535,-3.5235097,3.8497608,1.9575055,1.6312546,0.45675126,-1.3050036,-1.6312546,0.97875273,1.6312546,-1.435504,3.262509,-1.827005,-2.7405076,-2.0880058,1.109253,-5.481015,0.84825236,2.4142566,1.1745032,0.06525018,0.3262509,-1.435504,3.58876,-1.7617549,1.1745032,1.109253,1.6312546,2.218506,2.0880058,-0.26100072,-2.5447571,-3.0667584,3.7845104,-1.827005,-0.13050036,-1.1745032,1.6312546,3.980261,2.2837563,0.78300214,1.9575055,2.3490064,2.2837563,-0.06525018,0.06525018,1.3050036,4.5022626,-1.6965047,-0.97875273,-0.9135025,0.97875273,3.262509,2.871008,-1.8922552,-0.3262509,-1.7617549,-8.286773,-1.109253,1.5660043,0.0,2.8057578,-1.9575055,0.97875273,-0.5872516,0.3262509,-0.45675126,2.2837563,-0.97875273,2.218506,2.936258,-1.435504,-1.0440029,4.306512,-1.6965047,-2.0880058,1.0440029,-2.479507,-2.0880058,-2.218506,3.5235097,1.6312546,0.26100072,3.3930094,0.6525018,2.153256,-1.5660043,0.45675126,-0.78300214,0.78300214,-0.97875273,-1.7617549,4.110761,-3.7192602,-3.980261,-2.3490064,-3.0667584,-6.786019,3.7192602,-4.698013,1.6965047,1.827005,0.52200145
POINT (-61.230589 -8.246847),C51L41,CORTE SELETIVO,2024,1.2948257,0.1849751,1.1098506,-0.061658368,1.2948257,1.4798008,-1.0481923,-0.6165837,0.061658368,3.329552,-0.5549253,-0.9248755,-3.0829184,-4.501061,0.5549253,-0.30829185,-3.3912103,3.5761852,-1.2948257,2.0347261,-0.8632171,2.527993,-0.061658368,-0.8015588,4.0694523,2.2813597,-3.6378436,3.5145268,1.664776,2.343018,0.9865339,-2.2813597,-1.6031176,0.061658368,3.02126,-2.343018,2.527993,-3.2062352,-1.4181424,-1.7264342,0.9248755,-5.055986,1.7880926,2.4663348,2.2813597,-0.49326694,-1.1098506,-0.43160856,1.6031176,-2.8979433,1.7880926,3.1445768,0.3699502,1.7264342,2.2197013,-1.664776,-2.4663348,-3.5145268,3.6378436,-1.4181424,-0.3699502,-0.678242,1.4181424,3.9461355,2.4046764,1.4181424,2.7746265,3.5145268,1.849751,1.4181424,0.1849751,1.7264342,4.007794,-2.343018,-2.4046764,-0.30829185,0.8015588,2.4046764,0.9865339,-1.2331674,-3.5761852,-1.5414592,-7.275687,-2.4663348,1.5414592,-1.4181424,2.9596016,-3.2678936,-0.7399004,-0.678242,-0.9248755,-0.49326694,0.8015588,-0.1849751,1.5414592,2.5896513,-3.329552,0.43160856,4.9326696,-1.7880926,-2.5896513,-1.9730678,-0.49326694,-3.329552,-0.3699502,3.6378436,1.664776,1.356484,4.192769,0.1849751,0.9248755,-1.664776,0.24663347,-0.9865339,2.5896513,-0.678242,-1.7264342,4.501061,-4.501061,-5.1176443,-1.4181424,-2.9596016,-7.8306127,3.1445768,-4.7476945,-0.43160856,2.0347261,0.30829185
POINT (-61.230053 -8.246891),C51L41,CORTE SELETIVO,2024,2.91751,-2.784896,0.8619916,1.0609127,0.46414933,0.46414933,0.066307046,-2.0555184,0.66307044,3.9784226,-0.46414933,-1.1935269,-3.1164312,-2.5196676,0.0,-1.9892113,-4.7741075,1.8565973,-2.6522818,4.0447297,-0.13261409,3.0501242,0.13261409,-2.0555184,6.1002483,1.8565973,-1.7239832,3.9121156,1.6576761,1.6576761,0.46414933,-1.9229044,-1.9229044,-0.33153522,0.92829865,-1.5250621,3.6468875,-3.1827383,0.8619916,-0.19892114,0.66307044,-5.569792,2.5196676,0.66307044,0.59676343,-1.3261409,0.26522818,-0.53045636,1.8565973,-4.309958,1.3261409,2.0555184,0.0,0.46414933,1.2598338,-1.3261409,-4.0447297,-2.2544396,4.7741075,0.46414933,0.46414933,0.59676343,0.59676343,3.6468875,1.1272198,2.5196676,4.7078004,3.3153522,1.5250621,1.1272198,0.99460566,-0.3978423,4.442572,-3.1164312,-1.2598338,-2.3870537,1.1935269,0.26522818,0.7956846,-2.1881325,-3.8458087,-2.784896,-5.2382565,-0.46414933,0.7293775,-0.7956846,1.7239832,-3.5142734,-0.53045636,-1.0609127,-0.7293775,0.3978423,-0.66307044,0.0,2.3207467,1.3261409,-3.9121156,1.458755,6.0339413,-1.0609127,-2.0555184,-1.3261409,-0.33153522,-1.392448,1.9229044,3.9121156,2.2544396,0.99460566,2.5859747,-0.99460566,2.7185888,-2.1881325,-0.7956846,-1.9892113,3.0501242,-0.59676343,-2.1218255,4.376265,-3.3153522,-6.2991695,-1.8565973,-2.2544396,-8.420995,3.1164312,-3.9784226,-0.7956846,3.1827383,-0.26522818
POINT (-61.229972 -8.246712),C51L41,CORTE SELETIVO,2024,3.9102807,2.8675392,2.2158258,2.997882,2.5416825,2.9327106,-2.6720252,1.6292837,-0.26068538,2.997882,-0.4561994,1.694455,-3.3237386,-3.0630534,0.26068538,0.32585675,-3.6495953,4.8226795,-2.7371964,3.1933959,-0.39102808,2.6720252,2.997882,-1.9551404,2.5416825,1.1730843,-3.3237386,4.4316516,-0.32585675,1.4337696,-0.26068538,0.065171346,-2.4765112,1.2382556,1.694455,-0.9123988,3.5192528,-1.694455,-2.4113398,-4.4316516,1.889969,-5.213708,-0.065171346,5.0181937,-0.39102808,2.2158258,-0.39102808,-1.303427,4.7575083,-4.3664804,0.5865421,0.6517135,1.8247976,2.3461685,2.7371964,1.694455,-1.7596264,-2.997882,4.4316516,-1.1079129,0.6517135,-0.39102808,2.0203118,2.2158258,1.4337696,0.26068538,2.4765112,1.8247976,1.498941,-1.5641123,0.6517135,0.6517135,3.9754522,-0.8472275,-2.4113398,0.19551404,-1.498941,3.9754522,4.0406237,-0.19551404,-3.3237386,-1.498941,-8.276761,-2.0203118,1.1730843,-1.1730843,1.6292837,-3.1282246,0.52137077,0.065171346,0.4561994,-1.9551404,0.32585675,0.9775702,1.0427415,1.2382556,-1.3685982,-0.4561994,4.561994,-1.1079129,-3.9754522,-0.7168848,-3.6495953,-1.303427,-2.0203118,2.9327106,1.1730843,0.13034269,3.2585673,-0.065171346,1.1079129,-0.39102808,0.7168848,-1.3685982,1.5641123,-1.2382556,-2.085483,4.8878508,-3.584424,-3.584424,-2.5416825,-3.9754522,-6.8429914,4.170966,-5.474393,0.6517135,2.3461685,1.6292837
POINT (-61.230666 -8.246726),C51L41,CORTE SELETIVO,2024,3.7514133,-3.2230453,0.84538895,1.4265939,0.5812049,1.1624098,-0.05283681,0.15851043,1.0567362,3.064535,-1.3209202,2.0606356,-3.6985767,-2.6946774,-0.84538895,-0.31702086,-4.332618,2.0077987,-3.6457398,3.3815558,0.73971534,1.8492883,0.15851043,-1.9021251,5.864886,2.271983,-2.219146,3.8570871,0.15851043,2.166309,0.6340417,-1.9549619,-2.747514,0.6340417,0.47553128,-1.8492883,2.6946774,-3.6985767,2.271983,-1.5322675,1.4794307,-6.076233,1.1624098,0.73971534,0.31702086,-1.9021251,1.109573,-1.8492883,0.6340417,-4.174108,0.10567362,2.48333,0.47553128,1.373757,1.2680835,-0.8982258,-3.5400662,-1.5851042,4.80815,0.8982258,-1.7436147,0.95106256,0.0,3.1702085,1.0567362,3.3815558,3.6985767,3.3815558,0.73971534,1.4794307,-0.10567362,0.05283681,2.5890036,-2.48333,-0.8982258,-1.1624098,0.6868785,-0.5812049,0.84538895,-0.6340417,-4.491129,-1.7436147,-5.3893547,-0.7925521,2.1134725,-1.6379411,1.6379411,-3.6457398,-0.5812049,-1.0567362,-1.109573,-0.47553128,0.26418406,-1.2152466,2.6946774,1.6379411,-2.166309,2.271983,4.96666,-0.21134724,-3.064535,-0.84538895,0.5283681,-0.5812049,3.5929031,4.121271,2.0077987,-0.15851043,2.747514,-0.31702086,1.9549619,-1.6907779,-0.31702086,0.10567362,3.7514133,-0.5812049,-2.430493,3.9099238,-3.8570871,-6.7102747,-1.0038993,-2.800351,-6.076233,3.0116982,-2.48333,-0.26418406,2.6946774,-0.47553128
POINT (-61.229369 -8.246712),C51L41,CORTE SELETIVO,2024,3.1759913,0.48861405,1.9544562,2.5652237,0.36646053,1.2215351,-0.30538377,-0.9772281,-0.24430703,3.8478358,-0.24430703,0.18323027,-4.2142963,-2.1987631,0.061076757,-1.0383048,-4.8861403,3.8478358,-2.5652237,3.2981448,0.7939978,3.4813752,2.015533,-2.6873772,4.763987,0.6718443,-2.1987631,4.763987,1.8323027,1.5269189,1.4658421,-0.5496908,-2.9316843,1.2215351,0.061076757,-0.8550746,3.1149147,-3.2370682,-2.0766096,-1.5879956,0.73292106,-5.4358315,2.0766096,0.7939978,0.18323027,-0.61076754,0.48861405,-2.504147,1.4658421,-5.252601,1.2826118,0.36646053,2.4430702,2.3819935,0.24430703,-1.6490724,-2.8095307,-0.73292106,4.2142963,-0.61076754,-0.91615134,0.61076754,1.5879956,4.3975263,1.4047654,2.3819935,3.969989,3.7256823,1.8933794,0.61076754,0.12215351,0.36646053,2.4430702,-2.6263006,-1.5269189,-2.9316843,1.4658421,0.8550746,1.8323027,-1.2826118,-3.2370682,-1.3436886,-7.756748,-0.91615134,1.7712259,-0.6718443,0.9772281,-2.4430702,0.24430703,-0.061076757,-1.7712259,-2.015533,0.7939978,0.73292106,2.1987631,3.2370682,-0.91615134,2.0766096,5.313678,-0.30538377,-1.4658421,-0.73292106,-1.0383048,-1.7101492,0.061076757,3.786759,0.12215351,0.061076757,3.4202983,-0.61076754,1.8933794,-1.8323027,0.0,-1.5879956,3.4813752,-1.0383048,-2.5652237,5.252601,-3.2370682,-4.8861403,-1.5879956,-3.5424519,-6.6573663,2.9316843,-3.2370682,-0.18323027,3.1759913,0.73292106
